location,Year,Month,DSPS,surveyor_code,SURVEY_NUM,TAG_CNT,TAG_NUM,TAG_SURVEY_PERSDIVE
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,0,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,1,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,2,100,
WELC,2013,1,-4,10,50,3,100,
WELC,2013,1,-4,10,50,3,100,
WELC,2013,1,-4,12,50,1,100,
WELC,2013,1,-4,12,50,0,100,
WELC,2013,1,-4,12,50,1,100,
WELC,2013,1,-4,12,50,0,100,
WELC,2013,1,-4,1,50,2,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-4,1,50,2,100,
WELC,2013,1,-4,1,50,1,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-4,1,50,2,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-4,1,50,1,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-4,1,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,3,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,2,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,2,100,
WELC,2013,1,-3,13,50,2,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,1,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,3,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,13,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,0,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,1,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,10,50,3,100,
WELC,2013,1,-3,10,50,3,100,
WELC,2013,1,-3,10,50,3,100,
WELC,2013,1,-3,10,50,3,100,
WELC,2013,1,-3,10,50,2,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,12,50,1,100,
WELC,2013,1,-3,12,50,2,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,12,50,0,100,
WELC,2013,1,-3,9,50,2,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,2,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,3,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,2,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,1,100,
WELC,2013,1,-3,9,50,0,100,
WELC,2013,1,-3,9,50,2,100,
WELC,2013,1,-2,2,50,1,100,
WELC,2013,1,-2,2,50,1,100,
WELC,2013,1,-2,2,50,1,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,2,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,3,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,2,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,0,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,3,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-2,9,50,1,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,1,100,
WELC,2013,1,-1,1,50,1,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,1,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,1,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,1,50,0,100,
WELC,2013,1,-1,9,50,3,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,2,100,
WELC,2013,1,-1,9,50,2,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,3,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,3,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,2,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,0,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,9,50,1,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,3,100,
WELC,2013,1,-1,10,50,3,100,
WELC,2013,1,-1,10,50,3,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,2,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,2,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,2,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,2,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,12,50,1,100,
WELC,2013,1,-1,12,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,1,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,2,100,
WELC,2013,1,-1,10,50,3,100,
WELC,2013,1,-1,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,0,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,1,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,2,100,
WELC,2013,2,0,10,50,3,100,
WELC,2013,2,0,10,50,4,100,
WELC,2013,2,0,10,50,5,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,2,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,1,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,0,9,50,0,100,
WELC,2013,2,1,10,50,0,100,
WELC,2013,2,1,10,50,0,100,
WELC,2013,2,1,10,50,0,100,
WELC,2013,2,1,10,50,0,100,
WELC,2013,2,1,10,50,1,100,
WELC,2013,2,1,10,50,1,100,
WELC,2013,2,1,10,50,1,100,
WELC,2012,2,-3,14,50,3,103,
WELC,2012,2,-3,14,50,1,103,
WELC,2012,2,-3,14,50,2,103,
WELC,2012,2,-3,14,50,4,103,
WELC,2012,2,-3,14,50,4,103,
WELC,2012,2,-3,14,50,3,103,
WELC,2012,2,-3,14,50,4,103,
WELC,2012,2,-3,14,50,3,103,
WELC,2012,2,-3,14,50,0,103,
WELC,2012,2,-3,14,50,0,103,
WELC,2012,2,-3,14,50,2,103,
WELC,2012,2,-3,14,50,6,103,
WELC,2012,2,-3,14,50,4,103,
WELC,2012,2,-3,14,50,0,103,
WELC,2012,2,-3,14,50,3,103,
WELC,2012,2,-3,10,50,3,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,4,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,12,50,0,103,
WELC,2012,2,-3,12,50,3,103,
WELC,2012,2,-3,12,50,0,103,
WELC,2012,2,-3,12,50,2,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,3,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,15,50,1,103,
WELC,2012,2,-3,15,50,0,103,
WELC,2012,2,-3,15,50,0,103,
WELC,2012,2,-3,15,50,1,103,
WELC,2012,2,-3,15,50,0,103,
WELC,2012,2,-3,12,50,0,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,0,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,13,50,1,103,
WELC,2012,2,-3,13,50,1,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,13,50,2,103,
WELC,2012,2,-3,13,50,1,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,14,50,1,103,
WELC,2012,2,-3,14,50,0,103,
WELC,2012,2,-3,14,50,2,103,
WELC,2012,2,-3,14,50,2,103,
WELC,2012,2,-3,14,50,3,103,
WELC,2012,2,-3,12,50,2,103,
WELC,2012,2,-3,12,50,3,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,2,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,12,50,1,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,3,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,1,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,2,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,10,50,0,103,
WELC,2012,2,-3,13,50,0,103,
WELC,2012,2,-3,13,50,2,103,
WELC,2012,2,-3,13,50,2,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,2,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,0,103,
WELC,2012,2,-2,12,50,2,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,2,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,15,50,1,103,
WELC,2012,2,-2,15,50,0,103,
WELC,2012,2,-2,15,50,1,103,
WELC,2012,2,-2,15,50,1,103,
WELC,2012,2,-2,15,50,0,103,
WELC,2012,2,-2,15,50,1,103,
WELC,2012,2,-2,15,50,0,103,
WELC,2012,2,-2,15,50,0,103,
WELC,2012,2,-2,15,50,2,103,
WELC,2012,2,-2,15,50,0,103,
WELC,2012,2,-2,15,50,2,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,0,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,1,103,
WELC,2012,2,-2,10,50,2,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,12,50,2,103,
WELC,2012,2,-2,12,50,1,103,
WELC,2012,2,-2,13,50,1,103,
WELC,2012,2,-2,13,50,0,103,
WELC,2012,2,-2,13,50,0,103,
WELC,2012,2,-2,13,50,1,103,
WELC,2012,2,-2,13,50,1,103,
WELC,2012,2,-2,13,50,1,103,
WELC,2012,2,-2,13,50,0,103,
WELC,2012,2,-2,13,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,2,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,2,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,3,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,3,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,2,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,2,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,1,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,0,103,
WELC,2012,2,-1,10,50,2,103,
